title,author,documentURL,database,year,search_venue
Ecological monitoring with citizen science: the design and implementation of schemes for recording plants in Britain and Ireland,"Pescott, Oliver L;Walker, Kevin J;Pocock, Michael J O;Jitlal, Mark;Outhwaite, Charlotte L;Cheffings, Christine M;Harris, Felicity;Roy, David B",https://search.proquest.com/docview/1688990392?accountid=14507,SciTech Premium Collection,2015,ProQuest
The pitfalls of ecological forecasting,"Oliver, Tom H;Roy, David B",https://search.proquest.com/docview/1688990451?accountid=14507,SciTech Premium Collection,2015,ProQuest
Plant hybrids in the wild: evidence from biological recording,"Preston, Christopher D;Pearman, David A",https://search.proquest.com/docview/1688990453?accountid=14507,SciTech Premium Collection,2015,ProQuest
Unbiased inference of plant flowering phenology from biological recording data,"Chapman, Daniel S;Bell, Sandra;Helfer, Stephan;Roy, David B",https://search.proquest.com/docview/1688990454?accountid=14507,SciTech Premium Collection,2015,ProQuest
"Air pollution and its effects on lichens, bryophytes, and lichen-feeding Lepidoptera: review and evidence from biological records","Pescott, Oliver L;Simkin, Janet M;August, Tom A;Randle, Zoe;Dore, Anthony J;Botham, Marc S",https://search.proquest.com/docview/1688990459?accountid=14507,SciTech Premium Collection,2015,ProQuest
An agenda for the future of biological recording for ecological monitoring and citizen science,"Sutherland, William J;Roy, David B;Amano, Tatsuya",https://search.proquest.com/docview/1688990465?accountid=14507,SciTech Premium Collection,2015,ProQuest
Trait-based analysis of decline in plant species ranges during the 20th century: a regional comparison between the UK and Estonia,"Laanisto, Lauri;Sammul, Marek;Kull, Tiiu;Macek, Petr;Hutchings, Michael J",https://search.proquest.com/docview/1694976605?accountid=14507,SciTech Premium Collection,2015,ProQuest
The priority species indicator: measuring the trends in threatened species in the UK,"Eaton, Mark A;Burns, Fiona;Isaac, Nick JB;Gregory, Richard D;August, Tom A;Barlow, Kate E;Brereton, Tom;Brooks, David R;Al Fulaij, Nida;Haysom, Karen A;Noble, David G;Outhwaite, Charlotte;Powney, Gary D;Procter, Deborah;Williams, James",https://search.proquest.com/docview/1787978780?accountid=14507,SciTech Premium Collection,2015,ProQuest
Modelling biodiversity distribution in agricultural landscapes to support ecological network planning,"Mossman, Hannah L;Panter, Christopher J;Dolman, Paul M",https://search.proquest.com/docview/1701492423?accountid=14507,SciTech Premium Collection,2015,ProQuest
Climate association with fluctuation in annual abundance of fifty widely distributed moths in England and Wales: a citizen-science study,"Wilson, John Fawcett;Baker, David;Cook, Mike;Davis, George;Freestone, Roger;Gardner, David;Grundy, Dave;Lowe, Norman;Orridge, Steve;Young, Heather",https://search.proquest.com/docview/1731639417?accountid=14507,SciTech Premium Collection,2015,ProQuest
Mapping species distributions: A comparison of skilled naturalist and lay citizen science recording,"van der Wal, René;Anderson, Helen;Robinson, Annie;Sharma, Nirwan;Mellish, Chris;Roberts, Stuart;Darvill, Ben;Siddharthan, Advaith",https://search.proquest.com/docview/1727605524?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection,Social Science Premium Collection",2015,ProQuest
Wildlife struggles after storms,NA,https://search.proquest.com/docview/1757121767?accountid=14507,European Newsstream,2016,ProQuest
Beekeepers' knowledges and participation in pollinator conservation policy,"Maderson, Siobhan;Wynne-Jones, Sophie",https://search.proquest.com/docview/1808641913?accountid=14507,SciTech Premium Collection,2016,ProQuest
Long-term changes in the migration phenology of UK breeding birds detected by large-scale citizen science recording schemes,"Newson, Stuart E;Moran, Nick J;Musgrove, Andy J;Pearce-Higgins, James W;Gillings, Simon;Atkinson, Philip W;Miller, Ryan;Grantham, Mark J;Baillie, Stephen R",https://search.proquest.com/docview/1808708433?accountid=14507,SciTech Premium Collection,2016,ProQuest
Phenological shifts in hoverflies (Diptera: Syrphidae): linking measurement and mechanism,"Hassall, Christopher;Owen, Jennifer;Gilbert, Francis",https://search.proquest.com/docview/1912521266?accountid=14507,SciTech Premium Collection,2017,ProQuest
Projected reductions in climatic suitability for vulnerable British birds,"Massimino, Dario;Johnston, Alison;Gillings, Simon;Jiguet, Frédéric;Pearce-Higgins, James W",https://search.proquest.com/docview/1962128190?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection",2017,ProQuest
» Llangefni event,NA,https://search.proquest.com/docview/2001147613?accountid=14507,European Newsstream,2018,ProQuest
Population variability in species can be deduced from opportunistic citizen science records: a case study using British butterflies,"Mason, Suzanna C;Hill, Jane K;Thomas, Chris D;Powney, Gary D;Fox, Richard;Brereton, Tom;Oliver, Tom H",https://search.proquest.com/docview/2010299601?accountid=14507,SciTech Premium Collection,2018,ProQuest
Generating population estimates for common and widespread breeding birds in Ireland,"Crowe, Olivia;Musgrove, Andy J;O'Halloran, John",https://search.proquest.com/docview/1686720896?accountid=14507,SciTech Premium Collection,2014,ProQuest
"The impact of climatic change on butterfly geography: does climatic change produce coincident trends in populations, distributions and ranges?","Hardy, Peter B;Sparks, Tim H;Dennis, Roger L; H",https://search.proquest.com/docview/1504714999?accountid=14507,SciTech Premium Collection,2014,ProQuest
Scientist saddles up to see the best of Ireland's wildlife,"Siggins, Lorna",https://search.proquest.com/docview/1527756950?accountid=14507,European Newsstream,2014,ProQuest
The role of citizen science in monitoring biodiversity in Ireland,"Donnelly, Alison;Crowe, Olivia;Regan, Eugenie;Begley, Sinead;Caffarra, Amelia",https://search.proquest.com/docview/1555013414?accountid=14507,SciTech Premium Collection,2014,ProQuest
"Large-scale Spatial Patterns in Species Richness of Orthoptera in the Greater London Area, United Kingdom: Relationships with Land Cover","Cherrill, Andrew",https://search.proquest.com/docview/1735923471?accountid=14507,SciTech Premium Collection,2015,ProQuest
Citizen science reveals trends in bat populations: The National Bat Monitoring Programme in Great Britain,"Barlow, KE;Briggs, P A;Haysom, KA;Hutson, A M;Lechiara, N L;Racey, P A;Walsh, AL;Langton, S D",https://search.proquest.com/docview/1673379737?accountid=14507,SciTech Premium Collection,2015,ProQuest
Using eDNA to develop a national citizen science-based monitoring programme for the great crested newt (Triturus cristatus),"Biggs, Jeremy;Ewald, Naomi;Valentini, Alice;Gaboriaud, Coline;Dejean, Tony;Griffiths, Richard A;Foster, Jim;Wilkinson, John W;Arnell, Andy;Brotherton, Peter;Williams, Penny;Dunn, Francesca",https://search.proquest.com/docview/1673379805?accountid=14507,SciTech Premium Collection,2015,ProQuest
Where in the UK are New Zealand Flatworms and what are they up to?,NA,https://search.proquest.com/docview/1686016438?accountid=14507,"Accounting, Tax & Banking Collection,European Newsstream",2015,ProQuest
Taking the oldest insect recording scheme into the 21st Century,"Foster, Garth N",https://search.proquest.com/docview/1688990428?accountid=14507,SciTech Premium Collection,2015,ProQuest
Can you be the first to report an Ivy Bee in Ireland?,"Hurley, Jim",https://search.proquest.com/docview/1721534548?accountid=14507,European Newsstream,2015,ProQuest
"The National Landslide Database of Great Britain: Acquisition, communication and the role of social media","Pennington, Catherine;Freeborough, Katy;Dashwood, Claire;Dijkstra, Tom;Lawrie, Kenneth",https://search.proquest.com/docview/1727689296?accountid=14507,SciTech Premium Collection,2015,ProQuest
Quantifying the long-term decline of the West European hedgehog in England by subsampling citizen-science datasets,"Hof, Anouschka R;Bright, Paul W",https://search.proquest.com/docview/1811154807?accountid=14507,SciTech Premium Collection,2016,ProQuest
RAPPER: A new method for rapid assessment of macroalgae as a complement to diatom-based assessments of ecological status,"Kelly, Martyn G;Krokowski, Jan;Harding, JPC",https://search.proquest.com/docview/1827906843?accountid=14507,SciTech Premium Collection,2016,ProQuest
"Citizen science identifies the effects of nitrogen deposition, climate and tree species on epiphytic lichens across the UK","Welden, N A;Wolseley, P A;Ashmore, M R",https://search.proquest.com/docview/2000588235?accountid=14507,SciTech Premium Collection,2017,ProQuest
Efficient occupancy model-fitting for extensive citizen-science data,"Dennis, Emily B;Morgan, Byron J T;Freeman, Stephen N;Ridout, Martin S;Brereton, Tom M;Fox, Richard;Powney, Gary D;Roy, David B",https://search.proquest.com/docview/1879964534?accountid=14507,SciTech Premium Collection,2017,ProQuest
Puffin project given lottery cash boost,NA,https://search.proquest.com/docview/1877725458?accountid=14507,European Newsstream,2017,ProQuest
Take the spring flower survey to help learn more,J I M H U R L E Y 'S,https://search.proquest.com/docview/1879872563?accountid=14507,European Newsstream,2017,ProQuest
Feeling under the weather?,"Pietras, Emma",https://search.proquest.com/docview/1893086450?accountid=14507,European Newsstream,2017,ProQuest
The sensitivity of breeding songbirds to changes in seasonal timing is linked to population change but cannot be directly attributed to the effects of trophic asynchrony on productivity,"Franks, Samantha E;Pearce-Higgins, James W;Atkinson, Sian;Bell, James R;Botham, Marc S;Brereton, Tom M;Harrington, Richard;Leech, David I",https://search.proquest.com/docview/2002427411?accountid=14507,SciTech Premium Collection,2018,ProQuest
"Wild Bird Feeding in an Urban Area: Intensity, Economics and Numbers of Individuals Supported","Orros, Melanie E;Fellowes Mark D. E.",https://search.proquest.com/docview/2000019747?accountid=14507,SciTech Premium Collection,2015,ProQuest
"A novel citizen science approach for large-scale standardised monitoring of bat activity and distribution, evaluated in eastern England","Newson, Stuart E;Evans, Hazel E;Gillings, Simon",https://search.proquest.com/docview/1727696056?accountid=14507,SciTech Premium Collection,2015,ProQuest
Using habitat-specific population trends to evaluate the consistency of the effect of species traits on bird population change,"Sullivan, Martin JP;Newson, Stuart E;Pearce-Higgins, James W",https://search.proquest.com/docview/1751210657?accountid=14507,SciTech Premium Collection,2015,ProQuest
"Recreational fisheries in the UK: natural capital, ecosystem services, threats, and management","Winfield, Ian J",https://search.proquest.com/docview/1776656564?accountid=14507,SciTech Premium Collection,2016,ProQuest
Voluntary non-monetary approaches for implementing conservation,"Santangeli, Andrea;Arroyo, Beatriz;Dicks, Lynn V;Herzon, Irina;Kukkala, Aija S;Sutherland, William J;Moilanen, Atte",https://search.proquest.com/docview/1787961274?accountid=14507,SciTech Premium Collection,2016,ProQuest
Citizen science networks in natural history and the collective validation of biodiversity data,"Turnhout, Esther;Lawrence, Anna;Turnhout, Sander",https://search.proquest.com/docview/1836641333?accountid=14507,SciTech Premium Collection,2016,ProQuest
Citizen science identifies the effects of nitrogen dioxide and other environmental drivers on tar spot of sycamore,"Gosling, Laura;Ashmore, Mike;Sparks, Tim;Bell, Nigel",https://search.proquest.com/docview/1808695148?accountid=14507,SciTech Premium Collection,2016,ProQuest
Incorporating movement in species distribution models: how do simulations of dispersal affect the accuracy and uncertainty of projections?,"Holloway, Paul;Miller, Jennifer A;Gillings, Simon",https://search.proquest.com/docview/1796739045?accountid=14507,SciTech Premium Collection,2016,ProQuest
Invasive aliens can pose a risk to our biodiversity,J I M H U R L E Y 'S,https://search.proquest.com/docview/1861260494?accountid=14507,European Newsstream,2017,ProQuest
An assessment of bumblebee (Bombus spp) land use and floral preference in UK gardens and allotments cultivated for food,"Foster, Gemma;Bennett, James;Sparks, Tim",https://search.proquest.com/docview/1882887747?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection,Social Science Premium Collection",2017,ProQuest
Factors shaping avian alien species richness in Australia vs Europe,"McKinney, Matthew;Kark, Salit",https://search.proquest.com/docview/1953807336?accountid=14507,SciTech Premium Collection,2017,ProQuest
Using citizen science butterfly counts to predict species population trends,"Dennis, Emily B;Byron J.T. Morgan;Brereton, Tom M;Roy, David B;Fox, Richard",https://search.proquest.com/docview/2000614274?accountid=14507,SciTech Premium Collection,2017,ProQuest
The changing nature of river restoration,"Smith, Benjamin;Clifford, Nicholas J;Mant, Jenny",https://search.proquest.com/docview/1712576504?accountid=14507,SciTech Premium Collection,2014,ProQuest
Experimental investigation of a 220 GHz planar multiple bridges superconducting switch,"Tan, Boon-Kok;Yassin, Ghassan;Otto, Ernst;Kumini, Leonid",https://search.proquest.com/docview/1787195670?accountid=14507,SciTech Premium Collection,2015,ProQuest
Landscape effects in the intertidal around the coastline of Great Britain,"Johnson, Mark P;Maggs, Christine A;Allcock, A Louise;Blight, Andrew J",https://search.proquest.com/docview/1757516786?accountid=14507,SciTech Premium Collection,2016,ProQuest
Zooniverse,"Oxford, Emma",https://search.proquest.com/docview/1787453660?accountid=14507,Social Science Premium Collection,2016,ProQuest
Allometric relationships for urban trees in Great Britain,"Vaz Monteiro, Madalena;Doick, Kieron J;Handley, Phillip",https://search.proquest.com/docview/1815689815?accountid=14507,SciTech Premium Collection,2016,ProQuest
&gt; Citizen science at Pensychnant,NA,https://search.proquest.com/docview/1831164603?accountid=14507,European Newsstream,2016,ProQuest
&gt; Citizen science: Earthworms,NA,https://search.proquest.com/docview/1831615247?accountid=14507,European Newsstream,2016,ProQuest
Calling all cat watchers: we need your help with a national survey,"Ahlstrom, Dick",https://search.proquest.com/docview/1647267905?accountid=14507,European Newsstream,2015,ProQuest
A novel approach of canceling cyclostationary noise in low-voltage power line communications,"Han, Bin;Kaiser, Cornelius;Dostert, Klaus",https://search.proquest.com/docview/1762105808?accountid=14507,SciTech Premium Collection,2015,ProQuest
"Why Santa may have to mow his lawn this Christmas (well, he would if he lived in the UK)",NA,https://search.proquest.com/docview/1751615086?accountid=14507,European Newsstream,2015,ProQuest
Pink sea fans (Eunicella verrucosa) as indicators of the spatial efficacy of Marine Protected Areas in southwest UK coastal waters,"Pikesley, Stephen K;Godley, Brendan J;Latham, Holly;Richardson, Peter B;Robson, Laura M;Solandt, Jean-Luc;Trundle, Colin;Wood, Chris;Witt, Matthew J",https://search.proquest.com/docview/1762356288?accountid=14507,SciTech Premium Collection,2016,ProQuest
